"","uid","itemNo","valence","internal_node_id","trial_type","chosen_attr","stimulus","nTimeouts","chosen_attr_type","time_elapsed","rt","response","trial_index","timedout","taskNo","trialNo","condition","totalTimeJsPsych","intStartTime","intEndTime","nTrials","ID","interpersonal","category","subcategory","event","internalChosen","globalChosen","internalGlobalChosen","internalSpecificChosen","externalGlobalChosen","externalSpecificChosen"
"5321","subCA1_84",43,"positive","0.0-2.0-0.16-0.16","html-button-response-ca","I'm a good friend and people appreciate that","Someone you are close to has sent you a card thanking you for being there for them during a difficult time",0,"internal_global",746988,12581,3,20,FALSE,0,16,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","close relationship","reaching out","Someone you are close to has sent you a card thanking you for being there for them during a difficult time",1,1,1,0,0,0
"5322","subCA1_84",54,"positive","0.0-2.0-0.17-0.17","html-button-response-ca","I'm good at my job","You find out someone has contacted your employer to praise work you did for them",0,"internal_global",759770,11272,1,21,FALSE,0,17,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","general performance (job)","semi-social","You find out someone has contacted your employer to praise work you did for them",1,1,1,0,0,0
"5323","subCA1_84",62,"positive","0.0-2.0-0.18-0.18","html-button-response-ca","I've been making a particular effort recently to spend time learning new things","You successfully practice saying some phrases of a new language you are trying to learn",0,"internal_specific",772857,11571,0,22,FALSE,0,18,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","general functioning (everyday life: harder task)","life activities","You practice saying some phrases of a new language you are trying to learn",1,0,0,1,0,0
"5324","subCA1_84",68,"positive","0.0-2.0-0.19-0.19","html-button-response-ca","I'm a trustworthy person","Someone you are close to tells you they trust you",0,"internal_global",833443,59077,2,23,FALSE,0,19,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","close relationship","personal qualities","Someone you are close to tells you they trust you",1,1,1,0,0,0
"5325","subCA1_84",2,"negative","0.0-2.0-0.2-0.2","html-button-response-ca","My friend is probably just too busy to respond right now","You message your friend to ask for advice but they don't reply",0,"external_specific",249355,10176,0,5,FALSE,0,2,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","friends","reaching out","You message your friend to ask for advice but they don't reply",0,0,0,0,0,1
"5326","subCA1_84",72,"negative","0.0-2.0-0.20-0.20","html-button-response-ca","It was probably something to do with the timing of that speech (e.g., it was nearing the end of the evening)","You speak during a community meeting but feel like people aren't interested in what you have to say",0,"external_specific",892409,57400,3,24,FALSE,0,20,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","contemporaries (not known well)","feedback/responsibility","You speak during a community meeting but feel like people aren't interested in what you have to say",0,0,0,0,0,1
"5327","subCA1_84",74,"negative","0.0-2.0-0.21-0.21","html-button-response-ca","On this occasion, I wasn't paying enough attention","You washed your clothes on the wrong setting and the colours have run",0,"internal_specific",905605,11691,1,25,FALSE,0,21,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","general functioning (everyday life: easier task)","self-care","You washed your clothes on the wrong setting and the colours have run",1,0,0,1,0,0
"5328","subCA1_84",79,"negative","0.0-2.0-0.22-0.22","html-button-response-ca","People often miss other people waving at them in the street","You see a very close friend and wave at them but they don't wave back",0,"external_global",916324,9214,1,26,FALSE,0,22,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","close relationship","reaching out","You see a very close friend and wave at them but they don't wave back",0,1,0,0,1,0
"5329","subCA1_84",93,"positive","0.0-2.0-0.23-0.23","html-button-response-ca","I'm skilled at what I do","A colleague comments on the high quality of your recent work",0,"internal_global",924125,6297,1,27,FALSE,0,23,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","general performance (job)","semi-social","A colleague comments on the high quality of your recent work",1,1,1,0,0,0
"5330","subCA1_84",99,"negative","0.0-2.0-0.24-0.24","html-button-response-ca","Someone else probably campaigned to be nominated, so was put forward this time","You want to be nominated for a role in your local community group but no one suggests you",0,"external_specific",941231,15590,3,28,FALSE,0,24,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","contemporaries (not known well)","feedback/responsibility","You want to be nominated for a role in your local community group but no one suggests you",0,0,0,0,0,1
"5331","subCA1_84",101,"positive","0.0-2.0-0.25-0.25","html-button-response-ca","This particular colleague is probably trying to get on my good side","Someone from work tells you they would like to be on your team for a work social event",0,"external_specific",963044,20308,0,29,FALSE,0,25,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","colleagues","reaching out","Someone from work tells you they would like to be on your team for a work social event",0,0,0,0,0,1
"5332","subCA1_84",104,"positive","0.0-2.0-0.26-0.26","html-button-response-ca","It's not uncommon for people to do nice things for their friends","Someone you care about takes time out of their busy day to check in on you ",0,"external_global",982146,17597,1,30,FALSE,0,26,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","close relationship","reaching out","Someone you care about takes time out of their busy day to check in on you",0,1,0,0,1,0
"5333","subCA1_84",105,"negative","0.0-2.0-0.27-0.27","html-button-response-ca","On this occasion, I let myself be distracted by something unimportant","You forget you put dinner in the oven and it burns",0,"internal_specific",993402,9745,1,31,FALSE,0,27,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","general functioning (everyday life: easier task)","self-care","You forget you put dinner in the oven and it burns",1,0,0,1,0,0
"5334","subCA1_84",112,"negative","0.0-2.0-0.28-0.28","html-button-response-ca","I was probably slightly off-hand with this colleague at some point","You overhear a colleague telling someone else they don't like you",0,"internal_specific",1007350,12441,3,32,FALSE,0,28,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","colleagues","personal qualities","You overhear a colleague telling someone else they don't like you",1,0,0,1,0,0
"5335","subCA1_84",113,"positive","0.0-2.0-0.29-0.29","html-button-response-ca","Recently, I've taken the time to help out this colleage with their work","A colleague tells you they particularly appreciate your feedback on their work, as it is valuable",0,"internal_specific",1025075,16212,2,33,FALSE,0,29,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","colleagues","personal qualities","A colleague tells you they particularly appreciate your feedback on their work, as it is valuable",1,0,0,1,0,0
"5336","subCA1_84",3,"negative","0.0-2.0-0.3-0.3","html-button-response-ca","Usually people forget some things when they run errands","You return from the shops without something important from your shopping list",0,"external_global",263923,13056,2,6,FALSE,0,3,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","general functioning (everyday life: harder task)","life activities","You return from the shops without something important from your shopping list",0,1,0,0,1,0
"5337","subCA1_84",116,"positive","0.0-2.0-0.30-0.30","html-button-response-ca","I worked hard on a recent piece of work","You find out a colleague has nominated you for a performance award at work",0,"internal_specific",1037786,11204,2,34,FALSE,0,30,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","formal assessment (job)","semi-social","You find out a colleague has nominated you for a performance award at work",1,0,0,1,0,0
"5338","subCA1_84",127,"positive","0.0-2.0-0.31-0.31","html-button-response-ca","I worked hard on this presentation so it turned out well","You present your work during your evening class and get lots of praise from your classmates",0,"internal_specific",1056373,17082,1,35,FALSE,0,31,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","contemporaries (not known well)","feedback/responsibility","You present your work during your evening class and get lots of praise from your classmates",1,0,0,1,0,0
"5339","subCA1_84",5,"negative","0.0-2.0-0.4-0.4","html-button-response-ca","Recently, I haven't made much effort with people in my neighbourhood","You'd like to be more engaged in your local community",0,"internal_specific",302104,36672,3,7,FALSE,0,4,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","general functioning (everyday life: harder task)","getting along (semi-social)","You'd like to be more engaged in your local community",1,0,0,1,0,0
"5340","subCA1_84",7,"negative","0.0-2.0-0.5-0.5","html-button-response-ca","There probably happened to be a better suggestion put forward that day","Your suggestion for a community social event receives the lowest number of votes",0,"external_specific",321778,18164,3,8,FALSE,0,5,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","contemporaries (not known well)","feedback/responsibility","Your suggestion for a community social event receives the lowest number of votes",0,0,0,0,0,1
"5341","subCA1_84",8,"positive","0.0-2.0-0.6-0.6","html-button-response-ca","People at work respect me","You receive anonymised feedback on your work performance by colleagues, and it's very complimentary",0,"internal_global",341031,17743,1,9,FALSE,0,6,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","formal assessment (job)","non-social","You receive anonymised feedback on your work performance by colleagues, and it's very complimentary",1,1,1,0,0,0
"5342","subCA1_84",13,"negative","0.0-2.0-0.7-0.7","html-button-response-ca","For this particular occasion, they were only able to invite a small number of people","Someone you feel very close to is having a birthday dinner but hasn't invited you",0,"external_specific",365414,22874,1,10,FALSE,0,7,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","close relationship","reaching out","Someone you feel very close to is having a birthday dinner but hasn't invited you",0,0,0,0,0,1
"5343","subCA1_84",15,"positive","0.0-2.0-0.8-0.8","html-button-response-ca","I'm good at my job","You find out that your manager wants to put you forward for promotion at work",0,"internal_global",404981,38062,2,11,FALSE,0,8,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","general performance (job)","non-social","You find out that your manager wants to put you forward for promotion at work",1,1,1,0,0,0
"5344","subCA1_84",17,"negative","0.0-2.0-0.9-0.9","html-button-response-ca","They were probably preoccupied and didn't see me","You smile at someone across the street you recognise, but they don't smile back",0,"external_specific",420418,13932,1,12,FALSE,0,9,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","contemporaries (not known well)","reaching out","You smile at someone across the street you recognise, but they don't smile back",0,0,0,0,0,1
"5345","subCA1_84",11,"positive","0.0-20.0-0.0-0.0","html-button-response-ca","I'm smart","You take part in a quiz at work and get lots of answers right, so your team wins",0,"internal_global",3160280,16482,1,198,FALSE,1,0,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","formal assessment (academic)","semi-social","You take part in a quiz at work and get lots of answers right, so your team wins",1,1,1,0,0,0
"5346","subCA1_84",21,"positive","0.0-20.0-0.1-0.1","html-button-response-ca","I can usually get my head around straightforward problems","Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them",0,"internal_specific",3170163,8376,1,199,FALSE,1,1,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","general performance (academic)","semi-social","Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them",1,0,0,1,0,0
"5347","subCA1_84",47,"negative","0.0-20.0-0.10-0.10","html-button-response-ca","Everyone has different senses of humour","Someone you are close to tells you you are not funny",0,"external_global",3275113,15311,2,208,FALSE,1,10,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","close relationship","personal qualities","Someone you are close to tells you you are not funny",0,1,0,0,1,0
"5348","subCA1_84",53,"positive","0.0-20.0-0.11-0.11","html-button-response-ca","People I work with generally respect my judgement","Someone you work with tells you they trust your judgement",0,"internal_global",3293511,16891,2,209,FALSE,1,11,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","colleagues","personal qualities","Someone you work with tells you they trust your judgement",1,1,1,0,0,0
"5349","subCA1_84",55,"negative","0.0-20.0-0.12-0.12","html-button-response-ca","This person probably didn't remember this particular thing was told to them in confidence","Someone you care about deeply has disclosed something you told them in confidence to someone else",0,"external_specific",3318811,23794,2,210,FALSE,1,12,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","close relationship","reaching out","Someone you care about deeply has disclosed something you told them in confidence to someone else",0,0,0,0,0,1
"5350","subCA1_84",56,"positive","0.0-20.0-0.13-0.13","html-button-response-ca","I'm the kind of person people look up to","Someone you are close to tells you they consider you a role model",0,"internal_global",3327463,7147,0,211,FALSE,1,13,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","close relationship","personal qualities","Someone you are close to tells you they consider you a role model",1,1,1,0,0,0
"5351","subCA1_84",59,"negative","0.0-20.0-0.14-0.14","html-button-response-ca","This particular person is probably having a bad day","You overhear someone at work talking about you behind your back",0,"external_specific",3342516,13541,0,212,FALSE,1,14,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","colleagues","personal qualities","You overhear someone at work talking about you behind your back",0,0,0,0,0,1
"5352","subCA1_84",61,"negative","0.0-20.0-0.15-0.15","html-button-response-ca","My presentation was probably at a difficult time (e.g., just before lunch)","You give a presentation at work and it seems like no one is paying attention",0,"external_specific",3355233,11213,3,213,FALSE,1,15,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","general performance (job)","semi-social","You give a presentation at work and it seems like no one is paying attention",0,0,0,0,0,1
"5353","subCA1_84",67,"negative","0.0-20.0-0.16-0.16","html-button-response-ca","Sometimes people are too busy or preocuppied to be as good a friend as they'd like","You ask a friend for help with something important but they say they are too busy",0,"external_global",3368251,9797,0,215,FALSE,1,16,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","friends","reaching out","You ask a friend for help with something important but they say they are too busy",0,1,0,0,1,0
"5354","subCA1_84",73,"positive","0.0-20.0-0.17-0.17","html-button-response-ca","I'm good at my job","You receive an excellent performance evaluation from your boss",0,"internal_global",3374720,4956,2,216,FALSE,1,17,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","formal assessment (job)","semi-social","You receive an excellent performance evaluation from your boss",1,1,1,0,0,0
"5355","subCA1_84",75,"negative","0.0-20.0-0.18-0.18","html-button-response-ca","My friend is probably having a difficult time right now and is looking for more support from me","A friend tells you that you are being difficult",0,"external_specific",3381934,5709,3,217,FALSE,1,18,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","friends","personal qualities","A friend tells you that you are being difficult",0,0,0,0,0,1
"5356","subCA1_84",76,"negative","0.0-20.0-0.19-0.19","html-button-response-ca","This colleague probably made a mistake that day (e.g., mistook me for someone else)","You find out that colleague has scored you poorly on a a performance evaluation",0,"external_specific",3390251,6809,2,218,FALSE,1,19,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","formal assessment (job)","semi-social","You find out that colleague has scored you poorly on a a performance evaluation",0,0,0,0,0,1
"5357","subCA1_84",25,"negative","0.0-20.0-0.2-0.2","html-button-response-ca","At the time, I probably wasn't concentrating enough on what I was doing","You start doing the washing up but drop and smash a plate",0,"internal_specific",3181550,9878,0,200,FALSE,1,2,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","general functioning (everyday life: easier task)","self-care","You start doing the washing up but drop and smash a plate",1,0,0,1,0,0
"5358","subCA1_84",77,"positive","0.0-20.0-0.20-0.20","html-button-response-ca","I'm smart and work hard","You find out you passed a difficult test for a professional qualification you wanted",0,"internal_global",3395774,4011,1,219,FALSE,1,20,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","formal assessment (academic)","non-social","You find out you passed a difficult test for a professional qualification you wanted",1,1,1,0,0,0
"5359","subCA1_84",78,"positive","0.0-20.0-0.21-0.21","html-button-response-ca","I'm a good friend","A friend tells you you are a good friend to them",0,"internal_global",3412221,14940,2,220,FALSE,1,21,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","friends","personal qualities","A friend tells you you are a good friend to them",1,1,1,0,0,0
"5360","subCA1_84",83,"negative","0.0-20.0-0.22-0.22","html-button-response-ca","Other people aren't always very good at recognising each others' contributions","You aren't nominated for an award recognizing contribution to workplace culture",0,"external_global",3422140,8414,2,221,FALSE,1,22,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","colleagues","personal qualities","You aren't nominated for an award recognizing contribution to workplace culture",0,1,0,0,1,0
"5361","subCA1_84",84,"positive","0.0-20.0-0.23-0.23","html-button-response-ca","Even people I don't know that well generally think well of me","Someone from work tells you they consider you trustworthy",0,"internal_global",3430506,6855,0,222,FALSE,1,23,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","colleagues","personal qualities","Someone from work tells you they consider you trustworthy",1,1,1,0,0,0
"5362","subCA1_84",97,"negative","0.0-20.0-0.24-0.24","html-button-response-ca","Everyone has times in life when things get in the way of work","You find yourself struggling to meet your targets at work",0,"external_global",3438230,6213,0,223,FALSE,1,24,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","general performance (job)","non-social","You find yourself struggling to meet your targets at work",0,1,0,0,1,0
"5363","subCA1_84",100,"negative","0.0-20.0-0.25-0.25","html-button-response-ca","This person is probably not able to respond right now (e.g., they are unwell or away)","Someone you care deeply about is not responding to your calls and messages",0,"external_specific",3447661,7925,0,224,FALSE,1,25,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","close relationship","reaching out","Someone you care deeply about is not responding to your calls and messages",0,0,0,0,0,1
"5364","subCA1_84",102,"positive","0.0-20.0-0.26-0.26","html-button-response-ca","People are interested in what I have to say","A letter you have written to the newspaper is selected to be published",0,"internal_global",3459243,10077,1,225,FALSE,1,26,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","formal assessment (academic)","non-social","A letter you have written to the newspaper is selected to be published",1,1,1,0,0,0
"5365","subCA1_84",108,"negative","0.0-20.0-0.27-0.27","html-button-response-ca","People often accidentally miss people off invite lists","You find out a friend is having a party but hasn't invited you",0,"external_global",3469161,8410,1,226,FALSE,1,27,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","friends","reaching out","You find out a friend is having a party but hasn't invited you",0,1,0,0,1,0
"5366","subCA1_84",110,"positive","0.0-20.0-0.28-0.28","html-button-response-ca","People I'm close to think well of me","Someone you are close to tells you they wish they were more like you",0,"internal_global",3476465,6323,3,227,FALSE,1,28,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","close relationship","personal qualities","Someone you are close to tells you they wish they were more like you",1,1,1,0,0,0
"5367","subCA1_84",115,"positive","0.0-20.0-0.29-0.29","html-button-response-ca","My friends think highly of me","A friend tells you you are a good person",0,"internal_global",3481016,3042,2,228,FALSE,1,29,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","friends","personal qualities","A friend tells you you are a good person",1,1,1,0,0,0
"5368","subCA1_84",28,"positive","0.0-20.0-0.3-0.3","html-button-response-ca","I'm a good communicator","You speak during a neighbourhood association meeting and receive applause",0,"internal_global",3194085,11026,0,201,FALSE,1,3,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","contemporaries (not known well)","feedback/responsibility","You speak during a neighbourhood association meeting and receive applause",1,1,1,0,0,0
"5369","subCA1_84",120,"positive","0.0-20.0-0.30-0.30","html-button-response-ca","My friends care about me","A friend calls you up out of the blue to see how you are",0,"internal_global",3486044,3524,0,229,FALSE,1,30,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","friends","reaching out","A friend calls you up out of the blue to see how you are",1,1,1,0,0,0
"5370","subCA1_84",125,"negative","0.0-20.0-0.31-0.31","html-button-response-ca","I probably didn't spend enough time studying for the test","You find out that you didn't pass a test you took that counts towards a professional exam",0,"internal_specific",3493919,6362,0,230,FALSE,1,31,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","formal assessment (academic)","non-social","You find out that you didn't pass a test you took that counts towards a professional exam",1,0,0,1,0,0
"5371","subCA1_84",29,"positive","0.0-20.0-0.4-0.4","html-button-response-ca","I'm a fun person to be around","A colleague tells you they like your company",0,"internal_global",3199304,3710,3,202,FALSE,1,4,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","colleagues","personal qualities","A colleague tells you they like your company",1,1,1,0,0,0
"5372","subCA1_84",31,"positive","0.0-20.0-0.5-0.5","html-button-response-ca","People I care about look up to me","Someone you are close to tells you that they admire you",0,"internal_global",3210523,9709,3,203,FALSE,1,5,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","close relationship","personal qualities","Someone you are close to tells you that they admire you",1,1,1,0,0,0
"5373","subCA1_84",35,"positive","0.0-20.0-0.6-0.6","html-button-response-ca","I'm quick-witted","You complete today's crossword easily",0,"internal_global",3216019,3985,0,204,FALSE,1,6,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","general performance (academic)","non-social","You complete today's crossword easily",1,1,1,0,0,0
"5374","subCA1_84",37,"negative","0.0-20.0-0.7-0.7","html-button-response-ca","This time, I didn't feel like persevering with solving the problem","You struggle to work out what everyone needs to pay when booking a work activity",0,"internal_specific",3227575,10034,0,205,FALSE,1,7,"psychoed",3493920,2673322.4,3250758.3,64,84,"no","formal assessment (academic)","semi-social","You struggle to work out what everyone needs to pay when booking a work activity",1,0,0,1,0,0
"5375","subCA1_84",44,"negative","0.0-20.0-0.8-0.8","html-button-response-ca","Everyone forgets to include someone sometimes","You discover that you haven't been invited to an after-work social event",0,"external_global",3241608,12521,2,206,FALSE,1,8,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","colleagues","reaching out","You discover that you haven't been invited to an after-work social event",0,1,0,0,1,0
"5376","subCA1_84",45,"negative","0.0-20.0-0.9-0.9","html-button-response-ca","On this occasion, people may have been preocuppied with something else (e.g., their own presentations)","You present your work to the rest of your evening class but it doesn't receive much positive feedback",0,"external_specific",3258293,15173,1,207,FALSE,1,9,"psychoed",3493920,2673322.4,3250758.3,64,84,"yes","contemporaries (not known well)","feedback/responsibility","You present your work to the rest of your evening class but it doesn't receive much positive feedback",0,0,0,0,0,1
"5377","subCA1_85",0,"negative","0.0-2.0-0.0-0.0","html-button-response-ca","Everyone has bad things said about them sometimes","You find out that someone you consider a friend has talked about you negatively behind your back",0,"external_global",250582,34669,1,3,FALSE,0,0,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"yes","friends","personal qualities","You find out that someone you consider a friend has talked about you negatively behind your back",0,1,0,0,1,0
"5378","subCA1_85",1,"positive","0.0-2.0-0.1-0.1","html-button-response-ca","This person is probably trying to make a good impression for some reason","Someone from work invites you out for a cup of coffee",0,"external_specific",275133,23038,2,4,FALSE,0,1,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"yes","colleagues","reaching out","Someone from work invites you out for a cup of coffee",0,0,0,0,0,1
"5379","subCA1_85",18,"negative","0.0-2.0-0.10-0.10","html-button-response-ca","There are always times when life gets in the way of work","You didn't get the amount of work done you needed to",0,"external_global",565478,12500,1,13,FALSE,0,10,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"no","general performance (job)","non-social","You didn't get the amount of work done you needed to",0,1,0,0,1,0
"5380","subCA1_85",22,"negative","0.0-2.0-0.11-0.11","html-button-response-ca","People don't always remember to include everyone they mean to invite to something","You walk past a cafe close to work and see your some of your colleagues are meeting for lunch without you",0,"external_global",584372,17390,1,14,FALSE,0,11,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"yes","colleagues","reaching out","You walk past a cafe close to work and see your some of your colleagues are meeting for lunch without you",0,1,0,0,1,0
"5381","subCA1_85",24,"positive","0.0-2.0-0.12-0.12","html-button-response-ca","I can usually say something to make this particular person laugh","A friend tells you you make them laugh",0,"internal_specific",595644,9766,2,15,FALSE,0,12,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"yes","friends","personal qualities","A friend tells you you make them laugh",1,0,0,1,0,0
"5382","subCA1_85",32,"positive","0.0-2.0-0.13-0.13","html-button-response-ca","My friend was probably trying to boost me up for some reason","A friend tells you speaking with you always makes them feel better",0,"external_specific",610590,13439,3,16,FALSE,0,13,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"yes","friends","personal qualities","A friend tells you speaking with you always makes them feel better",0,0,0,0,0,1
"5383","subCA1_85",39,"positive","0.0-2.0-0.14-0.14","html-button-response-ca","Most people at work probably get put forward at some point","You find out that you have been put forward for a leadership position at work",0,"external_global",623080,10985,2,17,FALSE,0,14,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"no","formal assessment (job)","non-social","You find out that you have been put forward for a leadership position at work",0,1,0,0,1,0
"5384","subCA1_85",41,"negative","0.0-2.0-0.15-0.15","html-button-response-ca","This time, my application was probably delayed for some reason","You submited an application to join a local community forum but haven't heard anything back",0,"external_specific",638670,14084,3,18,FALSE,0,15,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"no","general functioning (everyday life: easier task)","getting along (semi-social)","You submited an application to join a local community forum but haven't heard anything back",0,0,0,0,0,1
"5385","subCA1_85",43,"positive","0.0-2.0-0.16-0.16","html-button-response-ca","It's not uncommon for people to do nice things for their friends","Someone you are close to has sent you a card thanking you for being there for them during a difficult time",0,"external_global",667496,18086,2,20,FALSE,0,16,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"yes","close relationship","reaching out","Someone you are close to has sent you a card thanking you for being there for them during a difficult time",0,1,0,0,1,0
"5386","subCA1_85",54,"positive","0.0-2.0-0.17-0.17","html-button-response-ca","On this particular occasion, I did a good job","You find out someone has contacted your employer to praise work you did for them",0,"internal_specific",681800,12798,1,21,FALSE,0,17,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"no","general performance (job)","semi-social","You find out someone has contacted your employer to praise work you did for them",1,0,0,1,0,0
"5387","subCA1_85",62,"positive","0.0-2.0-0.18-0.18","html-button-response-ca","I've been making a particular effort recently to spend time learning new things","You successfully practice saying some phrases of a new language you are trying to learn",0,"internal_specific",697624,14319,3,22,FALSE,0,18,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"no","general functioning (everyday life: harder task)","life activities","You practice saying some phrases of a new language you are trying to learn",1,0,0,1,0,0
"5388","subCA1_85",68,"positive","0.0-2.0-0.19-0.19","html-button-response-ca","I'm a trustworthy person","Someone you are close to tells you they trust you",0,"internal_global",710257,11128,2,23,FALSE,0,19,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"yes","close relationship","personal qualities","Someone you are close to tells you they trust you",1,1,1,0,0,0
"5389","subCA1_85",2,"negative","0.0-2.0-0.2-0.2","html-button-response-ca","My friend is probably just too busy to respond right now","You message your friend to ask for advice but they don't reply",0,"external_specific",303807,27168,0,5,FALSE,0,2,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"yes","friends","reaching out","You message your friend to ask for advice but they don't reply",0,0,0,0,0,1
"5390","subCA1_85",72,"negative","0.0-2.0-0.20-0.20","html-button-response-ca","It was probably something to do with the timing of that speech (e.g., it was nearing the end of the evening)","You speak during a community meeting but feel like people aren't interested in what you have to say",0,"external_specific",727488,15724,3,24,FALSE,0,20,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"yes","contemporaries (not known well)","feedback/responsibility","You speak during a community meeting but feel like people aren't interested in what you have to say",0,0,0,0,0,1
"5391","subCA1_85",74,"negative","0.0-2.0-0.21-0.21","html-button-response-ca","On this occasion, I wasn't paying enough attention","You washed your clothes on the wrong setting and the colours have run",0,"internal_specific",738702,9708,2,25,FALSE,0,21,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"no","general functioning (everyday life: easier task)","self-care","You washed your clothes on the wrong setting and the colours have run",1,0,0,1,0,0
"5392","subCA1_85",79,"negative","0.0-2.0-0.22-0.22","html-button-response-ca","People often miss other people waving at them in the street","You see a very close friend and wave at them but they don't wave back",0,"external_global",749761,9555,2,26,FALSE,0,22,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"yes","close relationship","reaching out","You see a very close friend and wave at them but they don't wave back",0,1,0,0,1,0
"5393","subCA1_85",93,"positive","0.0-2.0-0.23-0.23","html-button-response-ca","Colleagues tend to be polite to their coworkers","A colleague comments on the high quality of your recent work",0,"external_global",762928,11658,2,27,FALSE,0,23,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"no","general performance (job)","semi-social","A colleague comments on the high quality of your recent work",0,1,0,0,1,0
"5394","subCA1_85",99,"negative","0.0-2.0-0.24-0.24","html-button-response-ca","People often fail to ask who would like to be put forward for things","You want to be nominated for a role in your local community group but no one suggests you",0,"external_global",778222,13789,2,28,FALSE,0,24,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"yes","contemporaries (not known well)","feedback/responsibility","You want to be nominated for a role in your local community group but no one suggests you",0,1,0,0,1,0
"5395","subCA1_85",101,"positive","0.0-2.0-0.25-0.25","html-button-response-ca","Colleagues generally try and include everyone in team events","Someone from work tells you they would like to be on your team for a work social event",0,"external_global",791506,11779,3,29,FALSE,0,25,"psychoed",3465059,3209595.10000014,3680104.30000019,64,85,"yes","colleagues","reaching out","Someone from work tells you they would like to be on your team for a work social event",0,1,0,0,1,0
