"","uid","choice","trialReward1","trialEffortPropMax2","trialNo","trialEffort2","trialEffort1","trialEffortPropMax1","trialEndTime","pressCount","coinsRunningTotal","trialSuccess","effortTimeLimit","choiceRT","trialReward2","pressTimes","trialStartTime","condition","meanPressLag","studyStartTime","nTrials","ID","deltaReward","deltaEffort","effortChosen","effortUnchosen","deltaEffortSigned","higherEffChosen","highEffortOption","rewardChosen","rewardUnchosen","higherRewChosen","highRewardOption","taskNo","group","maxPressCount"
"7640","subRE1_87","route 2",4,0.95,35,65,37,0.55,1106164,66,17,1,10000,3633,5,"see raw data",1086200,"baseline",144.0769,"15:29:55",88,87,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,1,"control",68
"7641","subRE1_87","route 1",7,0.35,36,24,37,0.55,2097855,37,24,1,10000,2650,4,"see raw data",2082623,"control",158.5135,"15:29:55",88,87,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,2,"control",68
"7642","subRE1_87","route 1",7,0.35,36,24,37,0.55,1119829,38,24,1,10000,1883,4,"see raw data",1106164,"baseline",131.973,"15:29:55",88,87,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,1,"control",68
"7643","subRE1_87","route 2",3,0.95,37,65,14,0.2,1145192,57,24,0,10000,3733,7,"see raw data",1119829,"baseline",169.0179,"15:29:55",88,87,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"control",68
"7644","subRE1_87","route 2",3,0.95,37,65,14,0.2,2115252,66,31,1,10000,2200,7,"see raw data",2097855,"control",128.4462,"15:29:55",88,87,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"control",68
"7645","subRE1_87","route 1",6,0.55,38,37,65,0.95,2132384,65,37,1,10000,2150,3,"see raw data",2115252,"control",126.9077,"15:29:55",88,87,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"control",68
"7646","subRE1_87","route 1",6,0.55,38,37,65,0.95,1164256,66,30,1,10000,2900,3,"see raw data",1145192,"baseline",133.8182,"15:29:55",88,87,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"control",68
"7647","subRE1_87","route 2",4,0.95,39,65,24,0.35,1184337,65,36,1,10000,4300,6,"see raw data",1164256,"baseline",136.4,"15:29:55",88,87,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,1,"control",68
"7648","subRE1_87","route 2",4,0.95,39,65,24,0.35,2151814,65,43,1,10000,4033,6,"see raw data",2132384,"control",132.0308,"15:29:55",88,87,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,2,"control",68
"7649","subRE1_87","route 1",6,0.2,40,14,51,0.75,2167962,52,49,1,10000,2366,4,"see raw data",2151814,"control",134.6275,"15:29:55",88,87,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"control",68
"7650","subRE1_87","route 1",6,0.2,40,14,51,0.75,1200402,51,42,1,10000,2516,4,"see raw data",1184337,"baseline",132.32,"15:29:55",88,87,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"control",68
"7651","subRE1_87","route 2",4,0.95,41,65,51,0.75,2186010,65,55,1,10000,2666,6,"see raw data",2167962,"control",133.3077,"15:29:55",88,87,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,2,"control",68
"7652","subRE1_87","route 2",4,0.95,41,65,51,0.75,1219516,65,48,1,10000,3333,6,"see raw data",1200402,"baseline",136.9077,"15:29:55",88,87,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,1,"control",68
"7653","subRE1_87","route 2",5,0.55,42,37,14,0.2,2200608,38,62,1,10000,2816,7,"see raw data",2186010,"control",130.2368,"15:29:55",88,87,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,2,"control",68
"7654","subRE1_87","route 2",5,0.55,42,37,14,0.2,1234598,37,55,1,10000,3100,7,"see raw data",1219516,"baseline",137.9444,"15:29:55",88,87,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,1,"control",68
"7655","subRE1_87","route 1",6,0.95,43,65,24,0.35,1250096,25,61,1,10000,5116,7,"see raw data",1234598,"baseline",139.32,"15:29:55",88,87,1,0.6,0.35,0.95,-0.6,0,0.95,6,7,0,7,1,"control",68
"7656","subRE1_87","route 2",6,0.95,43,65,24,0.35,2219339,66,69,1,10000,3150,7,"see raw data",2200608,"control",133.5692,"15:29:55",88,87,1,0.6,0.95,0.35,0.6,1,0.95,7,6,1,7,2,"control",68
"7657","subRE1_88","route 1",7,0.35,0,19,52,0.95,2422330,54,7,1,10000,23840,3,"see raw data",0,"planning",133.3585,"12:09:31",88,88,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,2,"planning",55
"7658","subRE1_88","route 1",7,0.35,0,19,52,0.95,624922,52,7,1,10000,4284,3,"see raw data",604350,"baseline",176.9808,"12:09:31",88,88,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,1,"planning",55
"7659","subRE1_88","route 1",7,0.75,1,41,52,0.95,2438867,53,14,1,10000,2567,4,"see raw data",2422330,"planning",130.5283,"12:09:31",88,88,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,2,"planning",55
"7660","subRE1_88","route 1",7,0.75,1,41,52,0.95,643911,52,14,1,10000,4835,4,"see raw data",624922,"baseline",138.1731,"12:09:31",88,88,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,1,"planning",55
"7661","subRE1_88","route 2",4,0.55,2,30,11,0.2,661182,30,20,1,10000,4285,6,"see raw data",643911,"baseline",135.5667,"12:09:31",88,88,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,1,"planning",55
"7662","subRE1_88","route 2",4,0.55,2,30,11,0.2,2453338,30,20,1,10000,3518,6,"see raw data",2438867,"planning",137.9655,"12:09:31",88,88,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,2,"planning",55
"7663","subRE1_88","route 1",5,0.2,3,11,41,0.75,676936,41,25,1,10000,2801,4,"see raw data",661182,"baseline",139.0732,"12:09:31",88,88,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,1,"planning",55
"7664","subRE1_88","route 1",5,0.2,3,11,41,0.75,2468808,42,25,1,10000,2917,4,"see raw data",2453338,"planning",134.1951,"12:09:31",88,88,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,2,"planning",55
"7665","subRE1_88","route 2",5,0.95,4,52,41,0.75,693624,53,32,1,10000,2118,7,"see raw data",676936,"baseline",140.283,"12:09:31",88,88,2,0.2,0.95,0.75,0.2,1,0.95,7,5,1,7,1,"planning",55
"7666","subRE1_88","route 2",5,0.95,4,52,41,0.75,2504301,52,32,1,10000,21139,7,"see raw data",2468808,"planning",141.8627,"12:09:31",88,88,2,0.2,0.95,0.75,0.2,1,0.95,7,5,1,7,2,"planning",55
"7667","subRE1_88","route 1",6,0.55,5,30,52,0.95,2525557,52,38,1,10000,7102,3,"see raw data",2504301,"planning",139.1154,"12:09:31",88,88,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"planning",55
"7668","subRE1_88","route 1",6,0.55,5,30,52,0.95,710663,53,38,1,10000,2084,3,"see raw data",693624,"baseline",136.5769,"12:09:31",88,88,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"planning",55
"7669","subRE1_88","route 2",4,0.75,6,41,30,0.55,2549229,41,44,1,10000,10720,6,"see raw data",2525557,"planning",151.3,"12:09:31",88,88,2,0.2,0.75,0.55,0.2,1,0.75,6,4,1,6,2,"planning",55
"7670","subRE1_88","route 2",4,0.75,6,41,30,0.55,730633,42,44,1,10000,6034,6,"see raw data",710663,"baseline",164.2439,"12:09:31",88,88,2,0.2,0.75,0.55,0.2,1,0.75,6,4,1,6,1,"planning",55
"7671","subRE1_88","route 2",3,0.95,7,52,11,0.2,748704,53,50,1,10000,3684,6,"see raw data",730633,"baseline",137.2308,"12:09:31",88,88,3,0.75,0.95,0.2,0.75,1,0.95,6,3,1,6,1,"planning",55
"7672","subRE1_88","route 2",3,0.95,7,52,11,0.2,2571486,53,50,1,10000,7901,6,"see raw data",2549229,"planning",141.6923,"12:09:31",88,88,3,0.75,0.95,0.2,0.75,1,0.95,6,3,1,6,2,"planning",55
"7673","subRE1_88","route 2",4,0.35,8,19,11,0.2,760374,20,55,1,10000,1701,5,"see raw data",748704,"baseline",131.6316,"12:09:31",88,88,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,1,"planning",55
"7674","subRE1_88","route 2",4,0.35,8,19,11,0.2,2592825,20,55,1,10000,11370,5,"see raw data",2571486,"planning",148.35,"12:09:31",88,88,1,0.15,0.35,0.2,0.15,1,0.35,5,4,1,5,2,"planning",55
"7675","subRE1_88","route 1",6,0.35,9,19,52,0.95,778029,52,61,1,10000,3284,3,"see raw data",760374,"baseline",137.9412,"12:09:31",88,88,3,0.6,0.95,0.35,0.6,1,0.95,6,3,1,6,1,"planning",55
"7676","subRE1_88","route 1",6,0.35,9,19,52,0.95,2615230,53,61,1,10000,7869,3,"see raw data",2592825,"planning",142.3462,"12:09:31",88,88,3,0.6,0.95,0.35,0.6,1,0.95,6,3,1,6,2,"planning",55
"7677","subRE1_88","route 1",4,0.2,10,11,19,0.35,2631268,19,65,1,10000,6269,3,"see raw data",2615230,"planning",137.7895,"12:09:31",88,88,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,2,"planning",55
"7678","subRE1_88","route 1",4,0.2,10,11,19,0.35,790951,20,65,1,10000,2967,3,"see raw data",778029,"baseline",142.1053,"12:09:31",88,88,1,0.15,0.35,0.2,0.15,1,0.35,4,3,1,4,1,"planning",55
"7679","subRE1_88","route 2",5,0.75,11,41,30,0.55,1313505,42,7,1,10000,2836,7,"see raw data",1297917,"baseline",137.3095,"12:09:31",88,88,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,1,"planning",55
"7680","subRE1_88","route 2",5,0.75,11,41,30,0.55,2839956,41,7,1,10000,1984,7,"see raw data",2825218,"planning",134.5854,"12:09:31",88,88,2,0.2,0.75,0.55,0.2,1,0.75,7,5,1,7,2,"planning",55
"7681","subRE1_88","route 2",4,0.75,12,41,11,0.2,2854577,41,13,1,10000,1884,6,"see raw data",2839956,"planning",143.35,"12:09:31",88,88,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",55
"7682","subRE1_88","route 2",4,0.75,12,41,11,0.2,1328291,42,13,1,10000,2217,6,"see raw data",1313505,"baseline",129.5349,"12:09:31",88,88,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",55
"7683","subRE1_88","route 2",3,0.95,13,52,19,0.35,1345196,52,18,1,10000,2552,5,"see raw data",1328291,"baseline",141.9808,"12:09:31",88,88,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,1,"planning",55
"7684","subRE1_88","route 2",3,0.95,13,52,19,0.35,2872733,53,18,1,10000,3966,5,"see raw data",2854577,"planning",141.3654,"12:09:31",88,88,2,0.6,0.95,0.35,0.6,1,0.95,5,3,1,5,2,"planning",55
"7685","subRE1_88","route 2",1,0.2,14,11,52,0.95,1367152,11,26,1,10000,13403,8,"see raw data",1345196,"baseline",126.8,"12:09:31",88,88,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",55
"7686","subRE1_88","route 2",1,0.2,14,11,52,0.95,2884252,11,26,1,10000,2967,8,"see raw data",2872733,"planning",144,"12:09:31",88,88,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"planning",55
"7687","subRE1_88","route 1",4,0.35,15,19,41,0.75,1382172,42,30,1,10000,2234,3,"see raw data",1367152,"baseline",138.9048,"12:09:31",88,88,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,1,"planning",55
"7688","subRE1_88","route 1",4,0.35,15,19,41,0.75,2899039,41,30,1,10000,2033,3,"see raw data",2884252,"planning",143.775,"12:09:31",88,88,1,0.4,0.75,0.35,0.4,1,0.75,4,3,1,4,2,"planning",55
"7689","subRE1_88","route 1",6,0.2,16,11,30,0.55,1396893,31,36,1,10000,2550,5,"see raw data",1382172,"baseline",148.4,"12:09:31",88,88,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,1,"planning",55
"7690","subRE1_88","route 1",6,0.2,16,11,30,0.55,2913510,31,36,1,10000,2900,5,"see raw data",2899039,"planning",152.8,"12:09:31",88,88,1,0.35,0.55,0.2,0.35,1,0.55,6,5,1,6,2,"planning",55
"7691","subRE1_88","route 1",5,0.2,17,11,52,0.95,1413680,52,41,1,10000,2235,3,"see raw data",1396893,"baseline",142.8039,"12:09:31",88,88,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"planning",55
"7692","subRE1_88","route 1",5,0.2,17,11,52,0.95,2931630,53,41,1,10000,3550,3,"see raw data",2913510,"planning",146.5192,"12:09:31",88,88,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"planning",55
"7693","subRE1_88","route 1",5,0.35,18,19,52,0.95,1433470,52,46,1,10000,4851,4,"see raw data",1413680,"baseline",150.3654,"12:09:31",88,88,1,0.6,0.95,0.35,0.6,1,0.95,5,4,1,5,1,"planning",55
"7694","subRE1_88","route 1",5,0.35,18,19,52,0.95,2950102,53,46,1,10000,3735,4,"see raw data",2931630,"planning",146.1731,"12:09:31",88,88,1,0.6,0.95,0.35,0.6,1,0.95,5,4,1,5,2,"planning",55
"7695","subRE1_88","route 1",5,0.2,19,11,52,0.95,2968324,52,51,1,10000,3466,3,"see raw data",2950102,"planning",151.6346,"12:09:31",88,88,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,2,"planning",55
"7696","subRE1_88","route 1",5,0.2,19,11,52,0.95,1449457,53,51,1,10000,1834,3,"see raw data",1433470,"baseline",138.8269,"12:09:31",88,88,2,0.75,0.95,0.2,0.75,1,0.95,5,3,1,5,1,"planning",55
"7697","subRE1_88","route 1",7,0.55,20,30,52,0.95,1468962,53,58,1,10000,3568,4,"see raw data",1449457,"baseline",133.3654,"12:09:31",88,88,3,0.4,0.95,0.55,0.4,1,0.95,7,4,1,7,1,"planning",55
"7698","subRE1_88","route 1",7,0.55,20,30,52,0.95,2985912,53,58,1,10000,3218,4,"see raw data",2968324,"planning",142.3462,"12:09:31",88,88,3,0.4,0.95,0.55,0.4,1,0.95,7,4,1,7,2,"planning",55
"7699","subRE1_88","route 1",7,0.2,21,11,41,0.75,1485383,41,65,1,10000,3868,6,"see raw data",1468962,"baseline",140.025,"12:09:31",88,88,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"planning",55
"7700","subRE1_88","route 1",7,0.2,21,11,41,0.75,3001199,41,65,1,10000,2717,6,"see raw data",2985912,"planning",139.225,"12:09:31",88,88,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"planning",55
"7701","subRE1_88","route 1",4,0.55,22,30,52,0.95,1534696,53,4,1,10000,2984,3,"see raw data",1517558,"baseline",131.0962,"12:09:31",88,88,1,0.4,0.95,0.55,0.4,1,0.95,4,3,1,4,1,"planning",55
"7702","subRE1_88","route 1",4,0.55,22,30,52,0.95,3068734,53,4,1,10000,2434,3,"see raw data",3051912,"planning",141.7115,"12:09:31",88,88,1,0.4,0.95,0.55,0.4,1,0.95,4,3,1,4,2,"planning",55
"7703","subRE1_88","route 2",4,0.95,23,52,11,0.2,1552234,53,10,1,10000,3384,6,"see raw data",1534696,"baseline",133.7115,"12:09:31",88,88,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,1,"planning",55
"7704","subRE1_88","route 2",4,0.95,23,52,11,0.2,3085988,52,10,1,10000,3101,6,"see raw data",3068734,"planning",140.8824,"12:09:31",88,88,2,0.75,0.95,0.2,0.75,1,0.95,6,4,1,6,2,"planning",55
"7705","subRE1_88","route 2",3,0.55,24,30,19,0.35,1565487,30,17,1,10000,2051,7,"see raw data",1552234,"baseline",139.4667,"12:09:31",88,88,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,1,"planning",55
"7706","subRE1_88","route 2",3,0.55,24,30,19,0.35,3100658,31,17,1,10000,3117,7,"see raw data",3085988,"planning",159.5,"12:09:31",88,88,4,0.2,0.55,0.35,0.2,1,0.55,7,3,1,7,2,"planning",55
"7707","subRE1_88","route 1",7,0.2,25,11,19,0.35,3112663,19,24,1,10000,2267,6,"see raw data",3100658,"planning",150.0526,"12:09:31",88,88,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,2,"planning",55
"7708","subRE1_88","route 1",7,0.2,25,11,19,0.35,1581908,20,24,1,10000,6252,6,"see raw data",1565487,"baseline",130.7368,"12:09:31",88,88,1,0.15,0.35,0.2,0.15,1,0.35,7,6,1,7,1,"planning",55
"7709","subRE1_88","route 2",4,0.75,26,41,11,0.2,1596695,42,30,1,10000,2050,6,"see raw data",1581908,"baseline",137.4146,"12:09:31",88,88,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",55
"7710","subRE1_88","route 2",4,0.75,26,41,11,0.2,3127916,41,30,1,10000,2517,6,"see raw data",3112663,"planning",144.7561,"12:09:31",88,88,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",55
"7711","subRE1_88","route 1",8,0.95,27,52,11,0.2,3138969,11,38,1,10000,2685,1,"see raw data",3127916,"planning",140.9091,"12:09:31",88,88,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,2,"planning",55
"7712","subRE1_88","route 1",8,0.95,27,52,11,0.2,1607532,11,38,1,10000,2234,1,"see raw data",1596695,"baseline",137.9091,"12:09:31",88,88,7,0.75,0.2,0.95,-0.75,0,0.95,8,1,1,8,1,"planning",55
"7713","subRE1_88","route 1",7,0.35,28,19,41,0.75,1622485,41,45,1,10000,2200,6,"see raw data",1607532,"baseline",141.1463,"12:09:31",88,88,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,1,"planning",55
"7714","subRE1_88","route 1",7,0.35,28,19,41,0.75,3153756,42,45,1,10000,1801,6,"see raw data",3138969,"planning",146.7805,"12:09:31",88,88,1,0.4,0.75,0.35,0.4,1,0.75,7,6,1,7,2,"planning",55
"7715","subRE1_88","route 2",3,0.95,29,52,19,0.35,1640074,53,49,1,10000,3251,4,"see raw data",1622485,"baseline",138.7547,"12:09:31",88,88,1,0.6,0.95,0.35,0.6,1,0.95,4,3,1,4,1,"planning",55
"7716","subRE1_88","route 2",3,0.95,29,52,19,0.35,3169943,52,49,1,10000,1633,4,"see raw data",3153756,"planning",147.7885,"12:09:31",88,88,1,0.6,0.95,0.35,0.6,1,0.95,4,3,1,4,2,"planning",55
"7717","subRE1_88","route 1",6,0.2,30,11,19,0.35,3182213,19,55,1,10000,2734,5,"see raw data",3169943,"planning",143.0526,"12:09:31",88,88,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,2,"planning",55
"7718","subRE1_88","route 1",6,0.2,30,11,19,0.35,1651609,20,55,1,10000,1751,5,"see raw data",1640074,"baseline",143.35,"12:09:31",88,88,1,0.15,0.35,0.2,0.15,1,0.35,6,5,1,6,1,"planning",55
"7719","subRE1_88","route 2",3,0.55,31,30,11,0.2,3195850,31,60,1,10000,2084,5,"see raw data",3182213,"planning",152.7667,"12:09:31",88,88,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,2,"planning",55
"7720","subRE1_88","route 2",3,0.55,31,30,11,0.2,1665714,31,60,1,10000,2750,5,"see raw data",1651609,"baseline",143.3333,"12:09:31",88,88,2,0.35,0.55,0.2,0.35,1,0.55,5,3,1,5,1,"planning",55
"7721","subRE1_88","route 1",7,0.2,32,11,52,0.95,1682151,52,67,1,10000,2067,3,"see raw data",1665714,"baseline",138.5,"12:09:31",88,88,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"planning",55
"7722","subRE1_88","route 1",7,0.2,32,11,52,0.95,3213622,52,67,1,10000,3400,3,"see raw data",3195850,"planning",142.5294,"12:09:31",88,88,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"planning",55
"7723","subRE1_88","route 2",6,0.75,33,41,11,0.2,3328752,42,7,1,10000,3334,7,"see raw data",3312431,"planning",141.9024,"12:09:31",88,88,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,2,"planning",55
"7724","subRE1_88","route 2",6,0.75,33,41,11,0.2,2036645,42,7,1,10000,2151,7,"see raw data",2021723,"baseline",137,"12:09:31",88,88,1,0.55,0.75,0.2,0.55,1,0.75,7,6,1,7,1,"planning",55
"7725","subRE1_88","route 2",4,0.55,34,30,19,0.35,2050715,30,12,1,10000,2934,5,"see raw data",2036645,"baseline",134.5,"12:09:31",88,88,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,1,"planning",55
"7726","subRE1_88","route 2",4,0.55,34,30,19,0.35,3342955,32,12,1,10000,2801,5,"see raw data",3328752,"planning",147.871,"12:09:31",88,88,1,0.2,0.55,0.35,0.2,1,0.55,5,4,1,5,2,"planning",55
"7727","subRE1_88","route 2",4,0.95,35,52,30,0.55,3360177,52,17,1,10000,2684,5,"see raw data",3342955,"planning",149.3922,"12:09:31",88,88,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,2,"planning",55
"7728","subRE1_88","route 2",4,0.95,35,52,30,0.55,2067953,53,17,1,10000,3068,5,"see raw data",2050715,"baseline",136.2308,"12:09:31",88,88,1,0.4,0.95,0.55,0.4,1,0.95,5,4,1,5,1,"planning",55
"7729","subRE1_88","route 1",7,0.35,36,19,30,0.55,2081040,30,24,1,10000,1934,4,"see raw data",2067953,"baseline",140.6,"12:09:31",88,88,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,1,"planning",55
"7730","subRE1_88","route 1",7,0.35,36,19,30,0.55,3373797,30,24,1,10000,2234,4,"see raw data",3360177,"planning",148.2759,"12:09:31",88,88,3,0.2,0.55,0.35,0.2,1,0.55,7,4,1,7,2,"planning",55
"7731","subRE1_88","route 2",3,0.95,37,52,11,0.2,2102945,52,31,1,10000,5868,7,"see raw data",2081040,"baseline",129.2115,"12:09:31",88,88,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,1,"planning",55
"7732","subRE1_88","route 2",3,0.95,37,52,11,0.2,3392985,52,31,1,10000,4417,7,"see raw data",3373797,"planning",146.8269,"12:09:31",88,88,4,0.75,0.95,0.2,0.75,1,0.95,7,3,1,7,2,"planning",55
"7733","subRE1_88","route 1",6,0.55,38,30,52,0.95,2119000,53,37,1,10000,1701,3,"see raw data",2102945,"baseline",141.0769,"12:09:31",88,88,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,1,"planning",55
"7734","subRE1_88","route 1",6,0.55,38,30,52,0.95,3409023,52,37,1,10000,2051,3,"see raw data",3392985,"planning",135.9231,"12:09:31",88,88,3,0.4,0.95,0.55,0.4,1,0.95,6,3,1,6,2,"planning",55
"7735","subRE1_88","route 2",4,0.95,39,52,19,0.35,2134520,53,43,1,10000,1766,6,"see raw data",2119000,"baseline",130.2264,"12:09:31",88,88,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,1,"planning",55
"7736","subRE1_88","route 2",4,0.95,39,52,19,0.35,3425961,52,43,1,10000,1968,6,"see raw data",3409023,"planning",151.0196,"12:09:31",88,88,2,0.6,0.95,0.35,0.6,1,0.95,6,4,1,6,2,"planning",55
"7737","subRE1_88","route 1",6,0.2,40,11,41,0.75,3440381,41,49,1,10000,1667,4,"see raw data",3425961,"planning",143.1463,"12:09:31",88,88,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,2,"planning",55
"7738","subRE1_88","route 1",6,0.2,40,11,41,0.75,2167679,42,49,1,10000,7950,4,"see raw data",2134520,"baseline",432.2619,"12:09:31",88,88,2,0.55,0.75,0.2,0.55,1,0.75,6,4,1,6,1,"planning",55
"7739","subRE1_88","route 2",4,0.95,41,52,41,0.75,2193653,52,55,1,10000,11620,6,"see raw data",2167679,"baseline",141.7115,"12:09:31",88,88,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,1,"planning",55
"7740","subRE1_88","route 2",4,0.95,41,52,41,0.75,3457869,53,55,1,10000,1952,6,"see raw data",3440381,"planning",164.7885,"12:09:31",88,88,2,0.2,0.95,0.75,0.2,1,0.95,6,4,1,6,2,"planning",55
"7741","subRE1_88","route 2",5,0.55,42,30,11,0.2,3472222,30,62,1,10000,2983,7,"see raw data",3457869,"planning",148.8621,"12:09:31",88,88,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,2,"planning",55
"7742","subRE1_88","route 2",5,0.55,42,30,11,0.2,2207306,30,62,1,10000,2083,7,"see raw data",2193653,"baseline",147.2667,"12:09:31",88,88,2,0.35,0.55,0.2,0.35,1,0.55,7,5,1,7,1,"planning",55
"7743","subRE1_88","route 2",6,0.95,43,52,19,0.35,3488278,53,69,1,10000,1501,7,"see raw data",3472222,"planning",149.0769,"12:09:31",88,88,1,0.6,0.95,0.35,0.6,1,0.95,7,6,1,7,2,"planning",55
"7744","subRE1_88","route 2",6,0.95,43,52,19,0.35,2225245,52,69,1,10000,3583,7,"see raw data",2207306,"baseline",143.3077,"12:09:31",88,88,1,0.6,0.95,0.35,0.6,1,0.95,7,6,1,7,1,"planning",55
"7745","subRE1_89","route 1",7,0.35,0,24,66,0.95,249684,66,7,1,10000,2336,3,"see raw data",232203,"baseline",122.9394,"17:20:10",88,89,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,1,"control",69
"7746","subRE1_89","route 1",7,0.35,0,24,66,0.95,1140423,67,7,1,10000,1951,3,"see raw data",0,"control",129.1343,"17:20:10",88,89,4,0.6,0.95,0.35,0.6,1,0.95,7,3,1,7,2,"control",69
"7747","subRE1_89","route 1",7,0.75,1,52,66,0.95,266699,67,14,1,10000,2278,4,"see raw data",249684,"baseline",118.2537,"17:20:10",88,89,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,1,"control",69
"7748","subRE1_89","route 1",7,0.75,1,52,66,0.95,1157656,66,14,1,10000,2098,4,"see raw data",1140423,"control",123.0606,"17:20:10",88,89,3,0.2,0.95,0.75,0.2,1,0.95,7,4,1,7,2,"control",69
"7749","subRE1_89","route 2",4,0.55,2,38,14,0.2,280946,40,20,1,10000,2069,6,"see raw data",266699,"baseline",134.3077,"17:20:10",88,89,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,1,"control",69
"7750","subRE1_89","route 2",4,0.55,2,38,14,0.2,1172060,38,20,1,10000,1440,6,"see raw data",1157656,"control",154.973,"17:20:10",88,89,2,0.35,0.55,0.2,0.35,1,0.55,6,4,1,6,2,"control",69
"7751","subRE1_89","route 1",5,0.2,3,14,52,0.75,296692,54,25,1,10000,1818,4,"see raw data",280946,"baseline",121.537,"17:20:10",88,89,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,1,"control",69
"7752","subRE1_89","route 1",5,0.2,3,14,52,0.75,1191494,52,25,1,10000,1954,4,"see raw data",1172060,"control",136.5577,"17:20:10",88,89,1,0.55,0.75,0.2,0.55,1,0.75,5,4,1,5,2,"control",69
"7753","subRE1_89","route 2",5,0.95,4,66,52,0.75,315238,66,32,1,10000,2437,7,"see raw data",296692,"baseline",125.1667,"17:20:10",88,89,2,0.2,0.95,0.75,0.2,1,0.95,7,5,1,7,1,"control",69
"7754","subRE1_89","route 2",5,0.95,4,66,52,0.75,1209419,66,32,1,10000,2219,7,"see raw data",1191494,"control",124.1667,"17:20:10",88,89,2,0.2,0.95,0.75,0.2,1,0.95,7,5,1,7,2,"control",69
